#date,diff,
2015/8/13 19:00:00,0
2015/8/13 19:00:30,8
2015/8/13 19:01:00,2
2015/8/13 19:01:30,1
2015/8/13 19:02:00,3
2015/8/13 19:02:30,6
2015/8/13 19:03:00,3
2015/8/13 19:03:30,1
2015/8/13 19:04:00,1
2015/8/13 19:04:30,1
2015/8/13 19:05:00,7
2015/8/13 19:05:30,7
2015/8/13 19:06:00,1
2015/8/13 19:06:30,5
2015/8/13 19:07:00,2
2015/8/13 19:07:30,2
2015/8/13 19:08:00,8
2015/8/13 19:08:30,3
2015/8/13 19:09:00,2
2015/8/13 19:09:30,2
2015/8/13 19:10:00,6
2015/8/13 19:10:30,4
2015/8/13 19:11:00,0
2015/8/13 19:11:30,2
2015/8/13 19:12:00,4
2015/8/13 19:12:30,10
2015/8/13 19:13:00,2
2015/8/13 19:13:30,13
2015/8/13 19:14:00,13
2015/8/13 19:14:30,7
2015/8/13 19:15:00,1
2015/8/13 19:15:30,3
2015/8/13 19:16:00,7
2015/8/13 19:16:30,3
2015/8/13 19:17:00,3
2015/8/13 19:17:30,3
2015/8/13 19:18:00,7
2015/8/13 19:18:30,5
2015/8/13 19:19:00,4
2015/8/13 19:19:30,1
2015/8/13 19:20:00,2
2015/8/13 19:20:30,2
2015/8/13 19:21:00,5
2015/8/13 19:21:30,4
2015/8/13 19:22:00,6
2015/8/13 19:22:30,0
2015/8/13 19:23:00,0
2015/8/13 19:23:30,3
2015/8/13 19:24:00,2
2015/8/13 19:24:30,0
2015/8/13 19:25:00,0
2015/8/13 19:25:30,1
2015/8/13 19:26:00,5
2015/8/13 19:26:30,1
2015/8/13 19:27:00,0
2015/8/13 19:27:30,1
2015/8/13 19:28:00,2
2015/8/13 19:28:30,0
2015/8/13 19:29:00,1
2015/8/13 19:29:30,1
2015/8/13 19:30:00,1
2015/8/13 19:30:30,0
2015/8/13 19:31:00,3
2015/8/13 19:31:30,5
2015/8/13 19:32:00,3
2015/8/13 19:32:30,0
2015/8/13 19:33:00,7
2015/8/13 19:33:30,2
2015/8/13 19:34:00,2
2015/8/13 19:34:30,3
2015/8/13 19:35:00,6
2015/8/13 19:35:30,3
2015/8/13 19:36:00,8
2015/8/13 19:36:30,2
2015/8/13 19:37:00,2
2015/8/13 19:37:30,0
2015/8/13 19:38:00,9
2015/8/13 19:38:30,1
2015/8/13 19:39:00,2
2015/8/13 19:39:30,2
2015/8/13 19:40:00,4
2015/8/13 19:40:30,4
2015/8/13 19:41:00,2
2015/8/13 19:41:30,4
2015/8/13 19:42:00,1
2015/8/13 19:42:30,5
2015/8/13 19:43:00,2
2015/8/13 19:43:30,4
2015/8/13 19:44:00,9
2015/8/13 19:44:30,2
2015/8/13 19:45:00,5
2015/8/13 19:45:30,3
2015/8/13 19:46:00,2
2015/8/13 19:46:30,5
2015/8/13 19:47:00,1
2015/8/13 19:47:30,6
2015/8/13 19:48:00,7
2015/8/13 19:48:30,7
2015/8/13 19:49:00,0
2015/8/13 19:49:30,6
2015/8/13 19:50:00,0
2015/8/13 19:50:30,0
2015/8/13 19:51:00,1
2015/8/13 19:51:30,9
2015/8/13 19:52:00,0
2015/8/13 19:52:30,16
2015/8/13 19:53:00,6
2015/8/13 19:53:30,10
2015/8/13 19:54:00,8
2015/8/13 19:54:30,8
2015/8/13 19:55:00,14
2015/8/13 19:55:30,5
2015/8/13 19:56:00,19
2015/8/13 19:56:30,25
2015/8/13 19:57:00,14
2015/8/13 19:57:30,17
2015/8/13 19:58:00,11
2015/8/13 19:58:30,6
2015/8/13 19:59:00,0
2015/8/13 20:00:00,5
2015/8/13 20:00:30,12
2015/8/13 20:01:00,11
2015/8/13 20:01:30,23
2015/8/13 20:02:00,14
2015/8/13 20:02:30,8
2015/8/13 20:03:00,9
2015/8/13 20:03:30,16
2015/8/13 20:04:00,20
2015/8/13 20:04:30,18
2015/8/13 20:05:00,6
2015/8/13 20:05:30,18
2015/8/13 20:06:00,25
2015/8/13 20:06:30,27
2015/8/13 20:07:00,56
2015/8/13 20:07:30,29
2015/8/13 20:08:00,24
2015/8/13 20:08:30,27
2015/8/13 20:09:00,51
2015/8/13 20:09:30,34
2015/8/13 20:10:00,29
2015/8/13 20:10:30,26
2015/8/13 20:11:00,45
2015/8/13 20:11:30,56
2015/8/13 20:12:00,45
2015/8/13 20:12:30,31
2015/8/13 20:13:00,34
2015/8/13 20:13:30,34
2015/8/13 20:14:00,41
2015/8/13 20:14:30,85
2015/8/13 20:15:00,77
2015/8/13 20:15:30,45
2015/8/13 20:16:00,55
2015/8/13 20:16:30,87
2015/8/13 20:17:00,91
2015/8/13 20:17:30,36
2015/8/13 20:18:00,46
2015/8/13 20:18:30,62
2015/8/13 20:19:00,81
2015/8/13 20:19:30,68
2015/8/13 20:20:00,68
2015/8/13 20:20:30,73
2015/8/13 20:21:00,77
2015/8/13 20:21:30,106
2015/8/13 20:22:00,71
2015/8/13 20:22:30,96
2015/8/13 20:23:00,91
2015/8/13 20:23:30,79
2015/8/13 20:24:00,99
2015/8/13 20:24:30,121
2015/8/13 20:25:00,86
2015/8/13 20:25:30,108
2015/8/13 20:26:00,94
2015/8/13 20:26:30,109
2015/8/13 20:27:00,100
2015/8/13 20:27:30,91
2015/8/13 20:28:00,130
2015/8/13 20:28:30,109
2015/8/13 20:29:00,118
2015/8/13 20:29:30,100
2015/8/13 20:30:00,135
2015/8/13 20:30:30,102
2015/8/13 20:31:00,136
2015/8/13 20:31:30,103
2015/8/13 20:32:00,123
2015/8/13 20:32:30,110
2015/8/13 20:33:00,125
2015/8/13 20:33:30,129
2015/8/13 20:34:00,135
2015/8/13 20:34:30,109
2015/8/13 20:35:00,145
2015/8/13 20:35:30,146
2015/8/13 20:36:00,166
2015/8/13 20:36:30,149
2015/8/13 20:37:00,131
2015/8/13 20:37:30,152
2015/8/13 20:38:00,150
2015/8/13 20:38:30,132
2015/8/13 20:39:00,56
2015/8/13 20:39:30,23
2015/8/13 20:40:00,15
2015/8/13 20:40:30,10
2015/8/13 20:41:00,18
2015/8/13 20:41:30,132
2015/8/13 20:42:00,136
2015/8/13 20:42:30,163
2015/8/13 20:43:00,69
2015/8/13 20:43:30,77
2015/8/13 20:44:00,131
2015/8/13 20:44:30,124
2015/8/13 20:45:00,153
2015/8/13 20:45:30,131
2015/8/13 20:46:00,137
2015/8/13 20:46:30,141
2015/8/13 20:47:00,135
2015/8/13 20:47:30,120
2015/8/13 20:48:00,118
2015/8/13 20:48:30,153
2015/8/13 20:49:00,132
2015/8/13 20:49:30,141
2015/8/13 20:50:00,149
2015/8/13 20:50:30,141
2015/8/13 20:51:00,83
2015/8/13 20:51:30,110
2015/8/13 20:52:00,112
2015/8/13 20:52:30,113
2015/8/13 20:53:00,126
2015/8/13 20:53:30,145
2015/8/13 20:54:00,132
2015/8/13 20:54:30,109
2015/8/13 20:55:00,98
2015/8/13 20:55:30,85
2015/8/13 20:56:00,129
2015/8/13 20:56:30,112
2015/8/13 20:57:00,102
2015/8/13 20:57:30,118
2015/8/13 20:58:00,73
2015/8/13 20:58:30,12
2015/8/13 20:59:00,1
2015/8/13 21:00:00,48
2015/8/13 21:00:30,122
2015/8/13 21:01:00,126
2015/8/13 21:01:30,131
2015/8/13 21:02:00,143
2015/8/13 21:02:30,157
2015/8/13 21:03:00,168
2015/8/13 21:03:30,147
2015/8/13 21:04:00,157
2015/8/13 21:04:30,129
2015/8/13 21:05:00,104
2015/8/13 21:05:30,134
2015/8/13 21:06:00,142
2015/8/13 21:06:30,146
2015/8/13 21:07:00,133
2015/8/13 21:07:30,130
2015/8/13 21:08:00,96
2015/8/13 21:08:30,56
2015/8/13 21:09:00,90
2015/8/13 21:09:30,79
2015/8/13 21:10:00,122
2015/8/13 21:10:30,155
2015/8/13 21:11:00,154
2015/8/13 21:11:30,156
2015/8/13 21:12:00,135
2015/8/13 21:12:30,150
2015/8/13 21:13:00,129
2015/8/13 21:13:30,102
2015/8/13 21:14:00,119
2015/8/13 21:14:30,131
2015/8/13 21:15:00,163
2015/8/13 21:15:30,79
2015/8/13 21:16:00,12
2015/8/13 21:16:30,2
2015/8/13 21:17:00,4
2015/8/13 21:17:30,5
2015/8/13 21:18:00,78
2015/8/13 21:18:30,117
2015/8/13 21:19:00,106
2015/8/13 21:19:30,96
2015/8/13 21:20:00,124
2015/8/13 21:20:30,121
2015/8/13 21:21:00,119
2015/8/13 21:21:30,130
2015/8/13 21:22:00,142
2015/8/13 21:22:30,120
2015/8/13 21:23:00,153
2015/8/13 21:23:30,146
2015/8/13 21:24:00,147
2015/8/13 21:24:30,128
2015/8/13 21:25:00,93
2015/8/13 21:25:30,97
2015/8/13 21:26:00,144
2015/8/13 21:26:30,114
2015/8/13 21:27:00,138
2015/8/13 21:27:30,135
2015/8/13 21:28:00,113
2015/8/13 21:28:30,149
2015/8/13 21:29:00,128
2015/8/13 21:29:30,136
2015/8/13 21:30:00,148
2015/8/13 21:30:30,101
2015/8/13 21:31:00,157
2015/8/13 21:31:30,135
2015/8/13 21:32:00,107
2015/8/13 21:32:30,163
2015/8/13 21:33:00,115
2015/8/13 21:33:30,156
2015/8/13 21:34:00,156
2015/8/13 21:34:30,179
2015/8/13 21:35:00,124
2015/8/13 21:35:30,161
2015/8/13 21:36:00,135
2015/8/13 21:36:30,129
2015/8/13 21:37:00,132
2015/8/13 21:37:30,88
2015/8/13 21:38:00,104
2015/8/13 21:38:30,106
2015/8/13 21:39:00,128
2015/8/13 21:39:30,132
2015/8/13 21:40:00,160
2015/8/13 21:40:30,121
2015/8/13 21:41:00,128
2015/8/13 21:41:30,111
2015/8/13 21:42:00,120
2015/8/13 21:42:30,149
2015/8/13 21:43:00,114
2015/8/13 21:43:30,120
2015/8/13 21:44:00,130
2015/8/13 21:44:30,90
2015/8/13 21:45:00,132
2015/8/13 21:45:30,85
2015/8/13 21:46:00,106
2015/8/13 21:46:30,132
2015/8/13 21:47:00,150
2015/8/13 21:47:30,146
2015/8/13 21:48:00,107
2015/8/13 21:48:30,89
2015/8/13 21:49:00,119
2015/8/13 21:49:30,116
2015/8/13 21:50:00,122
2015/8/13 21:50:30,104
2015/8/13 21:51:00,97
2015/8/13 21:51:30,128
2015/8/13 21:52:00,114
2015/8/13 21:52:30,111
2015/8/13 21:53:00,110
2015/8/13 21:53:30,115
2015/8/13 21:54:00,114
2015/8/13 21:54:30,88
2015/8/13 21:55:00,107
2015/8/13 21:55:30,120
2015/8/13 21:56:00,131
2015/8/13 21:56:30,119
2015/8/13 21:57:00,117
2015/8/13 21:57:30,123
2015/8/13 21:58:00,126
2015/8/13 21:58:30,110
2015/8/13 21:59:00,3
2015/8/13 22:00:00,39
2015/8/13 22:00:30,141
2015/8/13 22:01:00,141
2015/8/13 22:01:30,111
2015/8/13 22:02:00,86
2015/8/13 22:02:30,117
2015/8/13 22:03:00,121
2015/8/13 22:03:30,133
2015/8/13 22:04:00,127
2015/8/13 22:04:30,141
2015/8/13 22:05:00,90
2015/8/13 22:05:30,125
2015/8/13 22:06:00,130
2015/8/13 22:06:30,145
2015/8/13 22:07:00,148
2015/8/13 22:07:30,165
2015/8/13 22:08:00,161
2015/8/13 22:08:30,142
2015/8/13 22:09:00,142
2015/8/13 22:09:30,129
2015/8/13 22:10:00,131
2015/8/13 22:10:30,131
2015/8/13 22:11:00,126
2015/8/13 22:11:30,152
2015/8/13 22:12:00,134
2015/8/13 22:12:30,124
2015/8/13 22:13:00,148
2015/8/13 22:13:30,128
2015/8/13 22:14:00,129
2015/8/13 22:14:30,118
2015/8/13 22:15:00,121
2015/8/13 22:15:30,144
2015/8/13 22:16:00,109
2015/8/13 22:16:30,126
2015/8/13 22:17:00,118
2015/8/13 22:17:30,129
2015/8/13 22:18:00,129
2015/8/13 22:18:30,139
2015/8/13 22:19:00,151
2015/8/13 22:19:30,145
2015/8/13 22:20:00,159
2015/8/13 22:20:30,116
2015/8/13 22:21:00,121
2015/8/13 22:21:30,151
2015/8/13 22:22:00,116
2015/8/13 22:22:30,151
2015/8/13 22:23:00,113
2015/8/13 22:23:30,106
2015/8/13 22:24:00,36
2015/8/13 22:24:30,7
2015/8/13 22:25:00,10
2015/8/13 22:25:30,8
2015/8/13 22:26:00,34
2015/8/13 22:26:30,81
2015/8/13 22:27:00,86
2015/8/13 22:27:30,99
2015/8/13 22:28:00,80
2015/8/13 22:28:30,122
2015/8/13 22:29:00,118
2015/8/13 22:29:30,122
2015/8/13 22:30:00,115
2015/8/13 22:30:30,103
2015/8/13 22:31:00,149
2015/8/13 22:31:30,138
2015/8/13 22:32:00,116
2015/8/13 22:32:30,108
2015/8/13 22:33:00,122
2015/8/13 22:33:30,98
2015/8/13 22:34:00,30
2015/8/13 22:34:30,37
2015/8/13 22:35:00,93
2015/8/13 22:35:30,75
2015/8/13 22:36:00,126
2015/8/13 22:36:30,109
2015/8/13 22:37:00,136
2015/8/13 22:37:30,119
2015/8/13 22:38:00,113
2015/8/13 22:38:30,142
2015/8/13 22:39:00,119
2015/8/13 22:39:30,135
2015/8/13 22:40:00,99
2015/8/13 22:40:30,128
2015/8/13 22:41:00,106
2015/8/13 22:41:30,113
2015/8/13 22:42:00,114
2015/8/13 22:42:30,103
2015/8/13 22:43:00,106
2015/8/13 22:43:30,118
2015/8/13 22:44:00,120
2015/8/13 22:44:30,100
2015/8/13 22:45:00,100
2015/8/13 22:45:30,98
2015/8/13 22:46:00,99
2015/8/13 22:46:30,99
2015/8/13 22:47:00,76
2015/8/13 22:47:30,89
2015/8/13 22:48:00,58
2015/8/13 22:48:30,78
2015/8/13 22:49:00,43
2015/8/13 22:49:30,25
2015/8/13 22:50:00,36
2015/8/13 22:50:30,47
2015/8/13 22:51:00,79
2015/8/13 22:51:30,42
2015/8/13 22:52:00,56
2015/8/13 22:52:30,40
2015/8/13 22:53:00,54
2015/8/13 22:53:30,40
2015/8/13 22:54:00,48
2015/8/13 22:54:30,52
2015/8/13 22:55:00,41
2015/8/13 22:55:30,36
2015/8/13 22:56:00,24
2015/8/13 22:56:30,31
2015/8/13 22:57:00,55
2015/8/13 22:57:30,47
2015/8/13 22:58:00,46
2015/8/13 22:58:30,32
2015/8/13 22:59:00,0
2015/8/13 23:00:00,9
2015/8/13 23:00:30,35
2015/8/13 23:01:00,33
2015/8/13 23:01:30,33
2015/8/13 23:02:00,39
2015/8/13 23:02:30,18
2015/8/13 23:03:00,16
2015/8/13 23:03:30,17
2015/8/13 23:04:00,14
2015/8/13 23:04:30,24
2015/8/13 23:05:00,11
2015/8/13 23:05:30,19
2015/8/13 23:06:00,31
2015/8/13 23:06:30,34
2015/8/13 23:07:00,13
2015/8/13 23:07:30,45
2015/8/13 23:08:00,25
2015/8/13 23:08:30,22
2015/8/13 23:09:00,18
2015/8/13 23:09:30,32
2015/8/13 23:10:00,12
2015/8/13 23:10:30,16
2015/8/13 23:11:00,14
2015/8/13 23:11:30,18
2015/8/13 23:12:00,31
2015/8/13 23:12:30,10
2015/8/13 23:13:00,26
2015/8/13 23:13:30,21
2015/8/13 23:14:00,17
2015/8/13 23:14:30,23
2015/8/13 23:15:00,17
2015/8/13 23:15:30,8
2015/8/13 23:16:00,15
2015/8/13 23:16:30,13
2015/8/13 23:17:00,14
2015/8/13 23:17:30,30
2015/8/13 23:18:00,21
2015/8/13 23:18:30,9
2015/8/13 23:19:00,15
2015/8/13 23:19:30,13
2015/8/13 23:20:00,13
2015/8/13 23:20:30,29
2015/8/13 23:21:00,22
2015/8/13 23:21:30,19
2015/8/13 23:22:00,13
2015/8/13 23:22:30,9
2015/8/13 23:23:00,15
2015/8/13 23:23:30,22
2015/8/13 23:24:00,7
2015/8/13 23:24:30,14
2015/8/13 23:25:00,16
2015/8/13 23:25:30,14
2015/8/13 23:26:00,6
2015/8/13 23:26:30,11
2015/8/13 23:27:00,13
2015/8/13 23:27:30,8
2015/8/13 23:28:00,9
2015/8/13 23:28:30,3
2015/8/13 23:29:00,18
2015/8/13 23:29:30,8
2015/8/13 23:30:00,10
2015/8/13 23:30:30,8
2015/8/13 23:31:00,14
2015/8/13 23:31:30,4
2015/8/13 23:32:00,15
2015/8/13 23:32:30,21
2015/8/13 23:33:00,10
2015/8/13 23:33:30,13
2015/8/13 23:34:00,29
2015/8/13 23:34:30,2
2015/8/13 23:35:00,9
2015/8/13 23:35:30,8
2015/8/13 23:36:00,12
2015/8/13 23:36:30,6
2015/8/13 23:37:00,16
2015/8/13 23:37:30,11
2015/8/13 23:38:00,5
2015/8/13 23:38:30,1
2015/8/13 23:39:00,1
2015/8/13 23:39:30,23
2015/8/13 23:40:00,5
2015/8/13 23:40:30,8
2015/8/13 23:41:00,5
2015/8/13 23:41:30,18
2015/8/13 23:42:00,12
2015/8/13 23:42:30,11
2015/8/13 23:43:00,4
2015/8/13 23:43:30,5
2015/8/13 23:44:00,10
2015/8/13 23:44:30,9
2015/8/13 23:45:00,9
2015/8/13 23:45:30,1
2015/8/13 23:46:00,4
2015/8/13 23:46:30,1
2015/8/13 23:47:00,0
2015/8/13 23:47:30,0
2015/8/13 23:48:00,0
2015/8/13 23:48:30,0
2015/8/13 23:49:00,0
2015/8/13 23:49:30,0
2015/8/13 23:50:00,1
2015/8/13 23:50:30,0
2015/8/13 23:51:00,0
2015/8/13 23:51:30,0
2015/8/13 23:52:00,0
2015/8/13 23:52:30,0
2015/8/13 23:53:00,0
2015/8/13 23:53:30,0
2015/8/13 23:54:00,0
2015/8/13 23:54:30,0
2015/8/13 23:55:00,0
2015/8/13 23:55:30,0
2015/8/13 23:56:00,0
2015/8/13 23:56:30,0
2015/8/13 23:57:00,0
2015/8/13 23:57:30,0
2015/8/13 23:58:00,0
2015/8/13 23:58:30,0
2015/8/13 23:59:00,0
